level,code,name,year,GVA per Hour,Change in GVA per hour,Population
ITL3,TLH53,Breckland and South Norfolk,2021,35.74,97.07,284669.0
ITL3,TLH53,Breckland and South Norfolk,2022,38.46,100.0,288076.0
ITL3,TLH53,Breckland and South Norfolk,2023,40.29,110.15,291736.0
ITL3,TLH61,Babergh and Mid Suffolk,2008,25.59,85.17,181863.0
ITL3,TLH61,Babergh and Mid Suffolk,2009,26.52,88.39,182661.0
ITL3,TLH61,Babergh and Mid Suffolk,2010,26.43,79.63,183711.0
ITL3,TLH61,Babergh and Mid Suffolk,2011,25.94,79.79,184977.0
ITL3,TLH61,Babergh and Mid Suffolk,2012,25.54,76.7,185576.0
ITL3,TLH61,Babergh and Mid Suffolk,2013,25.7,75.5,186056.0
ITL3,TLH61,Babergh and Mid Suffolk,2014,26.7,75.6,187403.0
ITL3,TLH61,Babergh and Mid Suffolk,2015,28.37,78.48,188151.0
ITL3,TLH61,Babergh and Mid Suffolk,2016,30.26,92.0,188315.0
ITL3,TLH61,Babergh and Mid Suffolk,2017,31.29,85.94,189181.0
ITL3,TLH61,Babergh and Mid Suffolk,2018,32.01,83.72,190200.0
ITL3,TLH61,Babergh and Mid Suffolk,2019,32.63,85.47,191757.0
ITL3,TLH61,Babergh and Mid Suffolk,2020,34.32,86.63,193061.0
ITL3,TLH61,Babergh and Mid Suffolk,2021,36.52,86.33,196122.0
ITL3,TLH61,Babergh and Mid Suffolk,2022,38.96,100.0,200013.0
ITL3,TLH61,Babergh and Mid Suffolk,2023,40.31,91.71,203901.0
ITL3,TLH62,Ipswich,2008,29.75,82.77,127387.0
ITL3,TLH62,Ipswich,2009,30.15,91.2,129320.0
ITL3,TLH62,Ipswich,2010,29.79,90.21,131729.0
ITL3,TLH62,Ipswich,2011,29.5,80.59,133729.0
ITL3,TLH62,Ipswich,2012,30.19,79.7,135694.0
ITL3,TLH62,Ipswich,2013,31.97,87.54,136760.0
ITL3,TLH62,Ipswich,2014,33.91,99.6,138108.0
ITL3,TLH62,Ipswich,2015,34.47,92.77,139694.0
ITL3,TLH62,Ipswich,2016,34.34,92.3,141245.0
ITL3,TLH62,Ipswich,2017,34.05,88.52,141922.0
ITL3,TLH62,Ipswich,2018,34.45,88.28,141643.0
ITL3,TLH62,Ipswich,2019,35.06,89.42,140809.0
ITL3,TLH62,Ipswich,2020,36.51,85.37,139889.0
ITL3,TLH62,Ipswich,2021,38.54,86.75,139638.0
ITL3,TLH62,Ipswich,2022,41.02,100.0,139295.0
ITL3,TLH62,Ipswich,2023,42.52,90.62,139378.0
ITL3,TLH63,East Suffolk,2008,26.18,71.2,240139.0
ITL3,TLH63,East Suffolk,2009,26.01,65.53,239877.0
ITL3,TLH63,East Suffolk,2010,26.0,71.17,239932.0
ITL3,TLH63,East Suffolk,2011,26.15,68.45,239946.0
ITL3,TLH63,East Suffolk,2012,26.83,71.71,239607.0
ITL3,TLH63,East Suffolk,2013,27.48,73.36,239921.0
ITL3,TLH63,East Suffolk,2014,28.13,76.14,239929.0
ITL3,TLH63,East Suffolk,2015,28.82,75.21,240479.0
ITL3,TLH63,East Suffolk,2016,29.65,76.2,241807.0
ITL3,TLH63,East Suffolk,2017,30.89,84.19,243496.0
ITL3,TLH63,East Suffolk,2018,31.91,83.2,244313.0
ITL3,TLH63,East Suffolk,2019,33.12,89.17,245052.0
ITL3,TLH63,East Suffolk,2020,34.5,85.64,245482.0
ITL3,TLH63,East Suffolk,2021,36.21,93.92,246776.0
ITL3,TLH63,East Suffolk,2022,37.64,100.0,247083.0
ITL3,TLH63,East Suffolk,2023,38.33,86.93,247100.0
ITL3,TLH64,West Suffolk,2008,27.88,99.48,164959.0
ITL3,TLH64,West Suffolk,2009,28.81,102.49,166325.0
ITL3,TLH64,West Suffolk,2010,29.99,103.24,168604.0
ITL3,TLH64,West Suffolk,2011,31.08,112.28,171481.0
ITL3,TLH64,West Suffolk,2012,31.59,115.07,171820.0
ITL3,TLH64,West Suffolk,2013,31.85,106.38,172138.0
ITL3,TLH64,West Suffolk,2014,32.59,103.37,174735.0
ITL3,TLH64,West Suffolk,2015,33.69,114.64,176177.0
ITL3,TLH64,West Suffolk,2016,34.41,120.18,176416.0
ITL3,TLH64,West Suffolk,2017,34.16,103.35,178991.0
ITL3,TLH64,West Suffolk,2018,34.27,101.76,179189.0
ITL3,TLH64,West Suffolk,2019,34.65,106.71,179703.0
ITL3,TLH64,West Suffolk,2020,35.41,108.48,178236.0
ITL3,TLH64,West Suffolk,2021,35.44,97.39,180813.0
ITL3,TLH64,West Suffolk,2022,35.61,100.0,182328.0
ITL3,TLH64,West Suffolk,2023,35.65,93.13,186063.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2008,28.47,82.16,339667.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2009,28.86,75.47,342009.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2010,29.56,79.54,341305.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2011,31.08,82.97,340696.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2012,33.85,87.76,341679.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2013,36.91,97.59,342879.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2014,39.53,108.51,342837.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2015,40.58,103.14,343395.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2016,41.02,101.11,340180.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2017,41.18,95.7,337371.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2018,42.01,102.3,337508.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2019,42.57,98.81,335367.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2020,43.46,92.81,331429.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2021,44.99,95.87,327576.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2022,46.98,100.0,331898.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2023,48.45,101.3,333636.0
ITL3,TLI34,Wandsworth,2008,25.68,98.26,294305.0
ITL3,TLI34,Wandsworth,2009,26.44,96.32,299347.0
ITL3,TLI34,Wandsworth,2010,27.3,104.86,302620.0
ITL3,TLI34,Wandsworth,2011,28.45,115.05,307710.0
ITL3,TLI34,Wandsworth,2012,29.68,104.58,312262.0
ITL3,TLI34,Wandsworth,2013,31.25,111.09,316810.0
ITL3,TLI34,Wandsworth,2014,32.69,126.31,319898.0
ITL3,TLI34,Wandsworth,2015,33.41,118.52,322658.0
ITL3,TLI34,Wandsworth,2016,33.44,108.93,326413.0
ITL3,TLI34,Wandsworth,2017,33.34,114.46,329493.0
ITL3,TLI34,Wandsworth,2018,33.28,110.42,331069.0
ITL3,TLI34,Wandsworth,2019,32.92,104.91,334558.0
ITL3,TLI34,Wandsworth,2020,32.73,94.27,333678.0
ITL3,TLI34,Wandsworth,2021,33.21,92.01,328429.0
ITL3,TLI34,Wandsworth,2022,34.43,100.0,329358.0
ITL3,TLI34,Wandsworth,2023,35.39,98.69,331456.0
ITL3,TLI35,Westminster and City of London,2008,51.29,105.95,226102.0
ITL3,TLI35,Westminster and City of London,2009,52.2,98.75,224452.0
ITL3,TLI35,Westminster and City of London,2010,52.57,99.18,224525.0
ITL3,TLI35,Westminster and City of London,2011,52.55,97.23,226994.0
ITL3,TLI35,Westminster and City of London,2012,52.49,94.41,227053.0
ITL3,TLI35,Westminster and City of London,2013,52.7,92.91,223444.0
ITL3,TLI35,Westminster and City of London,2014,53.4,93.82,221908.0
ITL3,TLI35,Westminster and City of London,2015,54.31,91.06,223544.0
ITL3,TLI35,Westminster and City of London,2016,55.49,92.97,220930.0
ITL3,TLI35,Westminster and City of London,2017,56.71,93.89,218336.0
ITL3,TLI35,Westminster and City of London,2018,58.6,93.13,218033.0
ITL3,TLI35,Westminster and City of London,2019,61.02,94.16,217180.0
ITL3,TLI35,Westminster and City of London,2020,64.28,101.48,213955.0
ITL3,TLI35,Westminster and City of London,2021,67.39,99.93,214448.0
ITL3,TLI35,Westminster and City of London,2022,69.92,100.0,221323.0
ITL3,TLI35,Westminster and City of London,2023,71.21,96.66,224970.0
ITL3,TLI36,Camden,2008,36.12,80.25,210273.0
ITL3,TLI36,Camden,2009,36.67,82.21,212924.0
ITL3,TLI36,Camden,2010,36.88,82.64,214725.0
ITL3,TLI36,Camden,2011,37.12,80.09,220087.0
ITL3,TLI36,Camden,2012,37.48,78.84,219647.0
ITL3,TLI36,Camden,2013,39.12,82.37,221348.0
ITL3,TLI36,Camden,2014,41.93,81.33,221095.0
ITL3,TLI36,Camden,2015,45.92,97.31,221032.0
ITL3,TLI36,Camden,2016,49.38,101.25,221024.0
ITL3,TLI36,Camden,2017,51.88,102.34,218833.0
ITL3,TLI36,Camden,2018,52.87,103.37,217915.0
ITL3,TLI36,Camden,2019,52.7,101.64,217136.0
ITL3,TLI36,Camden,2020,52.71,90.85,214768.0
ITL3,TLI36,Camden,2021,54.21,87.76,210968.0
ITL3,TLI36,Camden,2022,57.12,100.0,217365.0
ITL3,TLI36,Camden,2023,59.44,101.32,220903.0
ITL3,TLI41,Hackney and Newham,2008,30.14,108.44,507519.0
ITL3,TLI41,Hackney and Newham,2009,30.08,98.09,523069.0
ITL3,TLI41,Hackney and Newham,2010,30.06,106.36,540910.0
ITL3,TLI41,Hackney and Newham,2011,29.79,95.11,557642.0
ITL3,TLI41,Hackney and Newham,2012,30.07,103.29,564943.0
ITL3,TLI41,Hackney and Newham,2013,30.08,100.31,572598.0
ITL3,TLI41,Hackney and Newham,2014,30.11,94.2,581719.0
ITL3,TLI41,Hackney and Newham,2015,30.48,96.27,592251.0
ITL3,TLI41,Hackney and Newham,2016,31.12,92.48,600229.0
ITL3,TLI41,Hackney and Newham,2017,32.68,102.22,603167.0
ITL3,TLI41,Hackney and Newham,2018,34.14,96.9,610780.0
ITL3,TLI41,Hackney and Newham,2019,35.65,110.7,615611.0
ITL3,TLI41,Hackney and Newham,2020,36.2,102.76,613807.0
ITL3,TLI41,Hackney and Newham,2021,36.61,98.78,611338.0
ITL3,TLI41,Hackney and Newham,2022,36.97,100.0,618779.0
ITL3,TLI41,Hackney and Newham,2023,37.41,97.38,625834.0
ITL3,TLI42,Tower Hamlets,2008,62.86,148.22,231893.0
ITL3,TLI42,Tower Hamlets,2009,64.0,134.07,240495.0
ITL3,TLI42,Tower Hamlets,2010,64.41,130.43,248520.0
ITL3,TLI42,Tower Hamlets,2011,64.1,125.32,256012.0
ITL3,TLI42,Tower Hamlets,2012,63.82,125.43,261936.0
ITL3,TLI42,Tower Hamlets,2013,63.96,123.87,270294.0
ITL3,TLI42,Tower Hamlets,2014,64.77,119.55,277060.0
ITL3,TLI42,Tower Hamlets,2015,66.28,117.26,282674.0
ITL3,TLI42,Tower Hamlets,2016,67.4,121.62,289011.0
ITL3,TLI42,Tower Hamlets,2017,67.33,124.14,293526.0
ITL3,TLI42,Tower Hamlets,2018,65.91,108.24,300050.0
ITL3,TLI42,Tower Hamlets,2019,65.52,102.58,305066.0
ITL3,TLI42,Tower Hamlets,2020,66.84,102.32,306780.0
ITL3,TLI42,Tower Hamlets,2021,69.74,109.5,312715.0
ITL3,TLI42,Tower Hamlets,2022,71.83,100.0,323854.0
ITL3,TLI42,Tower Hamlets,2023,72.96,99.24,328626.0
ITL3,TLI43,Haringey and Islington,2008,35.54,80.55,436548.0
ITL3,TLI43,Haringey and Islington,2009,37.02,80.62,446509.0
ITL3,TLI43,Haringey and Islington,2010,38.83,90.24,452871.0
ITL3,TLI43,Haringey and Islington,2011,40.24,94.61,461825.0
ITL3,TLI43,Haringey and Islington,2012,41.18,95.68,468074.0
ITL3,TLI43,Haringey and Islington,2013,41.6,93.6,477658.0
ITL3,TLI43,Haringey and Islington,2014,42.14,96.93,483887.0
ITL3,TLI43,Haringey and Islington,2015,42.36,95.89,491193.0
ITL3,TLI43,Haringey and Islington,2016,42.58,96.34,496882.0
ITL3,TLI43,Haringey and Islington,2017,42.79,91.84,495998.0
ITL3,TLI43,Haringey and Islington,2018,43.54,95.34,495693.0
ITL3,TLI43,Haringey and Islington,2019,44.31,98.95,495710.0
ITL3,TLI43,Haringey and Islington,2020,45.28,95.04,490552.0
ITL3,TLI43,Haringey and Islington,2021,47.28,93.82,481367.0
ITL3,TLI43,Haringey and Islington,2022,49.87,100.0,482007.0
ITL3,TLI43,Haringey and Islington,2023,52.0,108.85,483479.0
ITL3,TLI44,Lewisham and Southwark,2008,29.0,88.34,543481.0
ITL3,TLI44,Lewisham and Southwark,2009,30.44,91.92,551538.0
ITL3,TLI44,Lewisham and Southwark,2010,32.13,105.44,556302.0
ITL3,TLI44,Lewisham and Southwark,2011,33.32,106.32,565655.0
ITL3,TLI44,Lewisham and Southwark,2012,33.51,99.89,574089.0
ITL3,TLI44,Lewisham and Southwark,2013,33.59,104.02,583924.0
ITL3,TLI44,Lewisham and Southwark,2014,33.47,95.17,590771.0
ITL3,TLI44,Lewisham and Southwark,2015,33.81,100.64,599412.0
ITL3,TLI44,Lewisham and Southwark,2016,33.87,93.73,605529.0
ITL3,TLI44,Lewisham and Southwark,2017,34.6,95.51,608564.0
ITL3,TLI44,Lewisham and Southwark,2018,35.83,94.03,613619.0
ITL3,TLI44,Lewisham and Southwark,2019,37.64,102.69,618497.0
ITL3,TLI44,Lewisham and Southwark,2020,39.17,104.5,616224.0
ITL3,TLI44,Lewisham and Southwark,2021,40.16,100.86,606775.0
ITL3,TLI44,Lewisham and Southwark,2022,40.82,100.0,610515.0
ITL3,TLI44,Lewisham and Southwark,2023,41.21,97.13,614227.0
ITL3,TLI45,Lambeth,2008,37.69,95.3,289126.0
ITL3,TLI45,Lambeth,2009,38.53,86.75,294050.0
ITL3,TLI45,Lambeth,2010,39.39,95.81,297650.0
ITL3,TLI45,Lambeth,2011,39.55,103.59,304481.0
ITL3,TLI45,Lambeth,2012,38.93,93.38,310449.0
ITL3,TLI45,Lambeth,2013,38.49,81.48,314375.0
ITL3,TLI45,Lambeth,2014,39.84,92.59,318196.0
ITL3,TLI45,Lambeth,2015,41.87,99.5,322881.0
ITL3,TLI45,Lambeth,2016,43.94,100.74,326613.0
ITL3,TLI45,Lambeth,2017,44.81,92.87,327227.0
ITL3,TLI45,Lambeth,2018,45.69,100.91,328923.0
ITL3,TLI45,Lambeth,2019,46.07,92.03,329513.0
ITL3,TLI45,Lambeth,2020,47.55,83.73,325527.0
ITL3,TLI45,Lambeth,2021,49.79,91.59,317691.0
ITL3,TLI45,Lambeth,2022,52.51,100.0,316700.0
ITL3,TLI45,Lambeth,2023,54.12,93.38,315706.0
ITL3,TLI51,Bexley and Greenwich,2008,38.28,117.03,466400.0
ITL3,TLI51,Bexley and Greenwich,2009,38.63,108.73,471818.0
ITL3,TLI51,Bexley and Greenwich,2010,39.32,116.73,479882.0
ITL3,TLI51,Bexley and Greenwich,2011,40.1,115.11,488257.0
ITL3,TLI51,Bexley and Greenwich,2012,41.08,119.79,494795.0
ITL3,TLI51,Bexley and Greenwich,2013,41.52,123.07,500205.0
ITL3,TLI51,Bexley and Greenwich,2014,41.55,111.09,507417.0
ITL3,TLI51,Bexley and Greenwich,2015,41.52,110.73,515657.0
ITL3,TLI51,Bexley and Greenwich,2016,41.88,115.73,522774.0
ITL3,TLI51,Bexley and Greenwich,2017,42.18,105.82,526870.0
ITL3,TLI51,Bexley and Greenwich,2018,42.49,111.63,531017.0
ITL3,TLI51,Bexley and Greenwich,2019,42.3,108.47,534827.0
ITL3,TLI51,Bexley and Greenwich,2020,42.12,98.05,535308.0
ITL3,TLI51,Bexley and Greenwich,2021,42.24,102.36,536174.0
ITL3,TLI51,Bexley and Greenwich,2022,42.65,100.0,539633.0
ITL3,TLI51,Bexley and Greenwich,2023,43.11,94.53,544966.0
ITL3,TLI52,Barking & Dagenham and Havering,2008,34.76,122.9,404245.0
ITL3,TLI52,Barking & Dagenham and Havering,2009,35.1,113.21,411707.0
ITL3,TLI52,Barking & Dagenham and Havering,2010,35.5,120.81,419072.0
ITL3,TLI52,Barking & Dagenham and Havering,2011,35.83,116.77,424956.0
ITL3,TLI52,Barking & Dagenham and Havering,2012,36.61,118.67,431399.0
ITL3,TLI52,Barking & Dagenham and Havering,2013,37.11,119.23,438754.0
ITL3,TLI52,Barking & Dagenham and Havering,2014,37.29,119.48,448015.0
ITL3,TLI52,Barking & Dagenham and Havering,2015,36.76,111.29,456899.0
ITL3,TLI52,Barking & Dagenham and Havering,2016,36.18,106.79,465534.0
ITL3,TLI52,Barking & Dagenham and Havering,2017,36.28,101.57,471446.0
ITL3,TLI52,Barking & Dagenham and Havering,2018,36.57,101.37,475527.0
ITL3,TLI52,Barking & Dagenham and Havering,2019,36.87,112.86,480124.0
ITL3,TLI52,Barking & Dagenham and Havering,2020,36.5,87.45,481133.0
ITL3,TLI52,Barking & Dagenham and Havering,2021,37.26,93.93,480800.0
ITL3,TLI52,Barking & Dagenham and Havering,2022,38.51,100.0,484714.0
ITL3,TLI52,Barking & Dagenham and Havering,2023,39.9,98.77,490453.0
ITL3,TLI53,Redbridge and Waltham Forest,2008,32.39,114.36,507550.0
ITL3,TLI53,Redbridge and Waltham Forest,2009,32.27,102.07,518575.0
ITL3,TLI53,Redbridge and Waltham Forest,2010,32.52,114.94,529097.0
ITL3,TLI53,Redbridge and Waltham Forest,2011,32.5,111.34,541137.0
ITL3,TLI53,Redbridge and Waltham Forest,2012,32.42,109.94,549012.0
ITL3,TLI53,Redbridge and Waltham Forest,2013,32.25,105.05,557939.0
ITL3,TLI53,Redbridge and Waltham Forest,2014,32.57,100.87,566443.0
ITL3,TLI53,Redbridge and Waltham Forest,2015,33.7,109.79,575601.0
ITL3,TLI53,Redbridge and Waltham Forest,2016,34.78,106.57,581450.0
ITL3,TLI53,Redbridge and Waltham Forest,2017,35.49,113.27,584042.0
ITL3,TLI53,Redbridge and Waltham Forest,2018,35.35,107.9,588636.0
ITL3,TLI53,Redbridge and Waltham Forest,2019,35.33,99.65,592795.0
ITL3,TLI53,Redbridge and Waltham Forest,2020,35.74,97.58,591277.0
ITL3,TLI53,Redbridge and Waltham Forest,2021,36.21,108.19,588277.0
ITL3,TLI53,Redbridge and Waltham Forest,2022,36.25,100.0,587827.0
ITL3,TLI53,Redbridge and Waltham Forest,2023,35.92,84.36,589372.0
ITL3,TLI54,Enfield,2008,34.12,93.59,297443.0
ITL3,TLI54,Enfield,2009,33.61,87.97,301971.0
ITL3,TLI54,Enfield,2010,33.6,93.63,307648.0
ITL3,TLI54,Enfield,2011,34.24,95.5,313935.0
ITL3,TLI54,Enfield,2012,34.47,94.33,317780.0
ITL3,TLI54,Enfield,2013,34.44,96.56,321754.0
ITL3,TLI54,Enfield,2014,34.2,82.19,326340.0
ITL3,TLI54,Enfield,2015,35.54,89.6,330868.0
ITL3,TLI54,Enfield,2016,37.56,91.83,333295.0
ITL3,TLI54,Enfield,2017,39.9,105.04,333077.0
ITL3,TLI54,Enfield,2018,40.8,99.71,334000.0
ITL3,TLI54,Enfield,2019,41.33,94.06,335151.0
ITL3,TLI54,Enfield,2020,42.16,91.78,333149.0
ITL3,TLI54,Enfield,2021,43.94,101.31,329876.0
ITL3,TLI54,Enfield,2022,45.58,100.0,327426.0
ITL3,TLI54,Enfield,2023,46.53,95.15,327429.0
ITL3,TLI61,Bromley,2008,35.42,119.75,304968.0
ITL3,TLI61,Bromley,2009,36.32,127.09,306924.0
ITL3,TLI61,Bromley,2010,37.05,120.06,308560.0
ITL3,TLI61,Bromley,2011,37.5,124.14,310554.0
ITL3,TLI61,Bromley,2012,37.98,132.68,314663.0
ITL3,TLI61,Bromley,2013,38.01,115.92,318582.0
ITL3,TLI61,Bromley,2014,38.56,121.7,321800.0
ITL3,TLI61,Bromley,2015,39.33,117.38,325653.0
ITL3,TLI61,Bromley,2016,40.7,121.95,327701.0
ITL3,TLI61,Bromley,2017,41.38,125.1,329134.0
ITL3,TLI61,Bromley,2018,41.16,119.84,330367.0
ITL3,TLI61,Bromley,2019,40.38,111.41,331192.0
ITL3,TLI61,Bromley,2020,39.65,100.76,331247.0
ITL3,TLI61,Bromley,2021,40.46,108.14,329899.0
ITL3,TLI61,Bromley,2022,41.64,100.0,329689.0
ITL3,TLI61,Bromley,2023,42.92,111.64,331162.0
ITL3,TLI62,Croydon,2008,32.84,79.29,349308.0
ITL3,TLI62,Croydon,2009,34.11,82.08,352763.0
ITL3,TLI62,Croydon,2010,35.31,85.51,357951.0
ITL3,TLI62,Croydon,2011,36.8,87.26,364815.0
ITL3,TLI62,Croydon,2012,38.23,90.43,369617.0
ITL3,TLI62,Croydon,2013,39.47,93.92,374270.0
ITL3,TLI62,Croydon,2014,39.74,90.12,378244.0
ITL3,TLI62,Croydon,2015,39.26,89.92,381277.0
ITL3,TLI62,Croydon,2016,38.87,82.08,384382.0
ITL3,TLI62,Croydon,2017,40.14,78.5,385567.0
ITL3,TLI62,Croydon,2018,43.21,91.94,386999.0
ITL3,TLI62,Croydon,2019,46.67,103.05,390643.0
ITL3,TLI62,Croydon,2020,49.13,98.44,392101.0
ITL3,TLI62,Croydon,2021,50.52,99.83,390691.0
ITL3,TLI62,Croydon,2022,51.38,100.0,392610.0
ITL3,TLI62,Croydon,2023,51.92,92.32,397741.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2008,33.57,113.54,537746.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2009,33.76,115.11,543610.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2010,33.6,108.05,547105.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2011,34.0,118.68,552102.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2012,34.11,113.6,561710.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2013,34.2,112.0,569625.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2014,34.27,108.87,575960.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2015,34.43,106.49,582593.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2016,34.85,110.77,587430.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2017,35.0,101.62,589036.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2018,35.75,105.77,591186.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2019,36.31,103.6,595532.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2020,37.12,104.49,596792.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2021,38.22,98.74,593035.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2022,39.77,100.0,594496.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2023,41.1,112.71,596796.0
ITL3,TLI71,Barnet,2008,29.55,89.6,339212.0
ITL3,TLI71,Barnet,2009,29.16,83.99,345829.0
ITL3,TLI71,Barnet,2010,29.57,89.56,351438.0
ITL3,TLI71,Barnet,2011,30.47,89.0,357538.0
ITL3,TLI71,Barnet,2012,31.67,100.32,363260.0
ITL3,TLI71,Barnet,2013,32.24,93.67,368611.0
ITL3,TLI71,Barnet,2014,32.99,90.33,373853.0
ITL3,TLI71,Barnet,2015,33.42,93.52,377826.0
ITL3,TLI71,Barnet,2016,34.07,97.8,382925.0
ITL3,TLI71,Barnet,2017,34.29,83.1,384117.0
ITL3,TLI71,Barnet,2018,35.64,93.67,387574.0
ITL3,TLI71,Barnet,2019,36.64,93.89,390590.0
ITL3,TLI71,Barnet,2020,38.22,98.5,391046.0
ITL3,TLI71,Barnet,2021,39.38,85.98,388955.0
ITL3,TLI71,Barnet,2022,41.39,100.0,390346.0
ITL3,TLI71,Barnet,2023,42.73,101.18,395007.0
ITL3,TLI72,Brent,2008,32.12,107.18,290901.0
ITL3,TLI72,Brent,2009,32.16,98.58,298118.0
ITL3,TLI72,Brent,2010,32.34,98.19,304785.0
ITL3,TLI72,Brent,2011,33.2,106.75,312245.0
ITL3,TLI72,Brent,2012,34.47,106.84,317984.0
ITL3,TLI72,Brent,2013,35.99,110.36,324345.0
ITL3,TLI72,Brent,2014,36.95,111.92,329981.0
ITL3,TLI72,Brent,2015,37.33,115.18,335605.0
ITL3,TLI72,Brent,2016,36.55,101.93,339524.0
ITL3,TLI72,Brent,2017,35.98,98.66,342439.0
ITL3,TLI72,Brent,2018,36.29,93.34,345558.0
ITL3,TLI72,Brent,2019,38.2,100.27,347424.0
ITL3,TLI72,Brent,2020,40.29,103.06,343988.0
ITL3,TLI72,Brent,2021,42.58,110.23,339248.0
ITL3,TLI72,Brent,2022,43.99,100.0,341183.0
ITL3,TLI72,Brent,2023,45.02,110.35,344521.0
ITL3,TLI73,Ealing,2008,31.39,97.06,324022.0
ITL3,TLI73,Ealing,2009,31.67,88.96,329966.0
ITL3,TLI73,Ealing,2010,31.8,98.8,334073.0
ITL3,TLI73,Ealing,2011,31.49,87.31,339314.0
ITL3,TLI73,Ealing,2012,32.07,90.01,344834.0
ITL3,TLI73,Ealing,2013,33.26,92.59,350650.0
ITL3,TLI73,Ealing,2014,35.41,97.06,354660.0
ITL3,TLI73,Ealing,2015,37.18,101.93,359144.0
ITL3,TLI73,Ealing,2016,38.69,107.3,362163.0
ITL3,TLI73,Ealing,2017,39.32,95.02,362670.0
ITL3,TLI73,Ealing,2018,40.2,106.83,364208.0
ITL3,TLI73,Ealing,2019,40.01,100.44,367284.0
ITL3,TLI73,Ealing,2020,40.22,96.47,367936.0
ITL3,TLI73,Ealing,2021,40.17,88.55,366762.0
ITL3,TLI73,Ealing,2022,41.16,100.0,370129.0
ITL3,TLI73,Ealing,2023,41.76,88.8,375340.0
ITL3,TLI74,Harrow and Hillingdon,2008,33.66,109.08,490618.0
ITL3,TLI74,Harrow and Hillingdon,2009,33.84,105.17,499160.0
ITL3,TLI74,Harrow and Hillingdon,2010,34.23,112.61,506916.0
ITL3,TLI74,Harrow and Hillingdon,2011,34.62,114.46,515998.0
ITL3,TLI74,Harrow and Hillingdon,2012,35.04,109.95,525063.0
ITL3,TLI74,Harrow and Hillingdon,2013,36.43,114.67,533000.0
ITL3,TLI74,Harrow and Hillingdon,2014,38.21,115.82,541843.0
ITL3,TLI74,Harrow and Hillingdon,2015,40.34,128.65,549319.0
ITL3,TLI74,Harrow and Hillingdon,2016,41.26,118.35,554768.0
ITL3,TLI74,Harrow and Hillingdon,2017,41.95,120.32,557350.0
ITL3,TLI74,Harrow and Hillingdon,2018,41.84,119.94,562124.0
ITL3,TLI74,Harrow and Hillingdon,2019,41.26,120.6,567706.0
ITL3,TLI74,Harrow and Hillingdon,2020,39.74,101.54,568741.0
ITL3,TLI74,Harrow and Hillingdon,2021,38.99,96.93,566266.0
ITL3,TLI74,Harrow and Hillingdon,2022,39.16,100.0,572827.0
ITL3,TLI74,Harrow and Hillingdon,2023,39.97,107.45,582466.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2008,44.81,102.78,420834.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2009,45.51,100.31,427760.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2010,45.96,100.3,435540.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2011,45.86,99.06,442454.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2012,46.52,97.5,450518.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2013,47.43,94.2,457922.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2014,48.72,106.72,465265.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2015,49.27,97.73,470063.0
